latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
3.68690497378169,101.04656834552272,58,-6.4,-0.6,-100.4,2026-07-28 11:07:33.020,DJI_20260728110733_0005_D.MP4,frame_00001.jpg,0,0.0,2026-07-28 11:07:33
3.68690156261205,101.04655717040396,59,-10.1,-4.5,-113.3,2026-07-28 11:07:34.010,DJI_20260728110733_0005_D.MP4,frame_00002.jpg,1,1.0,2026-07-28 11:07:34
3.68689003410784,101.04654189480512,58,-9.5,-12.6,-173.6,2026-07-28 11:07:35.040,DJI_20260728110733_0005_D.MP4,frame_00003.jpg,2,2.0,2026-07-28 11:07:35
3.686869022006,101.04653960632918,59,-11.1,10.6,-142.2,2026-07-28 11:07:36.020,DJI_20260728110733_0005_D.MP4,frame_00004.jpg,3,3.0,2026-07-28 11:07:36
3.6868579773649,101.04652342769856,60,-10.3,12.0,-76.7,2026-07-28 11:07:37.010,DJI_20260728110733_0005_D.MP4,frame_00005.jpg,4,4.0,2026-07-28 11:07:37
3.68686499891265,101.04650495356113,59,-4.0,4.6,-61.2,2026-07-28 11:07:37.950,DJI_20260728110733_0005_D.MP4,frame_00006.jpg,5,5.0,2026-07-28 11:07:38
3.68687832557133,101.04648448265812,56,-6.6,-1.9,-64.4,2026-07-28 11:07:39.020,DJI_20260728110733_0005_D.MP4,frame_00007.jpg,6,6.0,2026-07-28 11:07:39
3.68688855608182,101.0464638571692,53,-6.7,-2.5,-67.7,2026-07-28 11:07:40.040,DJI_20260728110733_0005_D.MP4,frame_00008.jpg,7,7.0,2026-07-28 11:07:40
3.68689777041542,101.04644139298608,51,-5.8,-2.5,-67.6,2026-07-28 11:07:41.020,DJI_20260728110733_0005_D.MP4,frame_00009.jpg,8,8.0,2026-07-28 11:07:41
3.68690847890885,101.04641816972492,49,-4.1,0.5,-59.4,2026-07-28 11:07:42.030,DJI_20260728110733_0005_D.MP4,frame_00010.jpg,9,9.0,2026-07-28 11:07:42
3.68692100537596,101.04640016265678,48,-3.8,-2.6,-55.2,2026-07-28 11:07:43.020,DJI_20260728110733_0005_D.MP4,frame_00011.jpg,10,10.0,2026-07-28 11:07:43
3.68693054795365,101.04638747196486,48,-0.1,-2.3,-55.1,2026-07-28 11:07:44.020,DJI_20260728110733_0005_D.MP4,frame_00012.jpg,11,11.0,2026-07-28 11:07:44
3.68693676516501,101.04637862520391,47,-3.2,-0.7,-45.8,2026-07-28 11:07:45.020,DJI_20260728110733_0005_D.MP4,frame_00013.jpg,12,12.0,2026-07-28 11:07:45
3.68694019473872,101.04637509488964,47,1.5,1.3,35.3,2026-07-28 11:07:46.010,DJI_20260728110733_0005_D.MP4,frame_00014.jpg,13,13.0,2026-07-28 11:07:46
3.68693979450131,101.04637510465564,47,1.0,8.8,34.1,2026-07-28 11:07:47.050,DJI_20260728110733_0005_D.MP4,frame_00015.jpg,14,14.0,2026-07-28 11:07:47
3.6869346585482,101.04638196151171,47,0.2,-16.2,34.6,2026-07-28 11:07:48.020,DJI_20260728110733_0005_D.MP4,frame_00016.jpg,15,15.0,2026-07-28 11:07:48
3.68693495120335,101.04638166156744,47,1.2,0.6,42.2,2026-07-28 11:07:49.040,DJI_20260728110733_0005_D.MP4,frame_00017.jpg,16,16.0,2026-07-28 11:07:49
3.68693483311154,101.04638158239656,47,0.9,2.1,38.3,2026-07-28 11:07:50.020,DJI_20260728110733_0005_D.MP4,frame_00018.jpg,17,17.0,2026-07-28 11:07:50
3.68693429749411,101.0463817366026,49,1.5,-1.2,22.5,2026-07-28 11:07:51.020,DJI_20260728110733_0005_D.MP4,frame_00019.jpg,18,18.0,2026-07-28 11:07:51
3.68693387779569,101.04638201887676,48,1.4,-1.9,14.7,2026-07-28 11:07:51.960,DJI_20260728110733_0005_D.MP4,frame_00020.jpg,19,19.0,2026-07-28 11:07:52
3.68693370545334,101.04638156063147,47,1.0,0.5,25.5,2026-07-28 11:07:53.020,DJI_20260728110733_0005_D.MP4,frame_00021.jpg,20,20.0,2026-07-28 11:07:53
3.68693372601414,101.0463818036974,47,0.8,0.0,25.7,2026-07-28 11:07:54.040,DJI_20260728110733_0005_D.MP4,frame_00022.jpg,21,21.0,2026-07-28 11:07:54
3.68693380174643,101.04638162112995,46,0.6,1.2,25.7,2026-07-28 11:07:55.020,DJI_20260728110733_0005_D.MP4,frame_00023.jpg,22,22.0,2026-07-28 11:07:55
