latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00001.jpg,0,0.0,2026-08-05 12:00:38
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00002.jpg,1,1.0,2026-08-05 12:00:39
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00003.jpg,2,2.0,2026-08-05 12:00:40
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00004.jpg,3,3.0,2026-08-05 12:00:41
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00005.jpg,4,4.0,2026-08-05 12:00:42
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00006.jpg,5,5.0,2026-08-05 12:00:43
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00007.jpg,6,6.0,2026-08-05 12:00:44
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00008.jpg,7,7.0,2026-08-05 12:00:45
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00009.jpg,8,8.0,2026-08-05 12:00:46
0.0,0.0,0,0.0,0.7,55.7,2026-08-05 12:05:25.200,DJI_20260805120038_0002_D.MP4,frame_00010.jpg,9,9.0,2026-08-05 12:00:47
