latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
3.68700745613588,101.04642415824644,37,-0.9,2.2,-4.8,2026-08-05 11:52:58.260,DJI_20260805115257_0001_D.MP4,frame_00001.jpg,0,0.0,2026-08-05 11:52:57
3.68700745613588,101.04642415824644,37,-0.9,2.2,-4.8,2026-08-05 11:52:58.260,DJI_20260805115257_0001_D.MP4,frame_00002.jpg,1,1.0,2026-08-05 11:52:58
3.68700734921557,101.04642433719486,37,-0.9,2.2,-4.8,2026-08-05 11:52:58.980,DJI_20260805115257_0001_D.MP4,frame_00003.jpg,2,2.0,2026-08-05 11:52:59
3.68700718042265,101.0464244873167,37,-0.9,2.2,-4.7,2026-08-05 11:53:00.010,DJI_20260805115257_0001_D.MP4,frame_00004.jpg,3,3.0,2026-08-05 11:53:00
3.68700718512754,101.04642448640458,37,-1.0,2.2,-4.6,2026-08-05 11:53:01.040,DJI_20260805115257_0001_D.MP4,frame_00005.jpg,4,4.0,2026-08-05 11:53:01
3.6870075108683,101.04642437729916,37,-1.0,2.2,-4.6,2026-08-05 11:53:01.980,DJI_20260805115257_0001_D.MP4,frame_00006.jpg,5,5.0,2026-08-05 11:53:02
3.68700767407955,101.04642438408246,37,-1.0,2.2,-4.5,2026-08-05 11:53:02.970,DJI_20260805115257_0001_D.MP4,frame_00007.jpg,6,6.0,2026-08-05 11:53:03
3.6870084829374,101.04642467863964,37,-1.0,2.2,-4.4,2026-08-05 11:53:03.960,DJI_20260805115257_0001_D.MP4,frame_00008.jpg,7,7.0,2026-08-05 11:53:04
3.68701017921472,101.04642518893183,37,-1.0,2.3,-4.2,2026-08-05 11:53:04.990,DJI_20260805115257_0001_D.MP4,frame_00009.jpg,8,8.0,2026-08-05 11:53:05
3.68701161935254,101.04642598574644,37,-0.5,1.8,-3.4,2026-08-05 11:53:05.970,DJI_20260805115257_0001_D.MP4,frame_00010.jpg,9,9.0,2026-08-05 11:53:06
3.68701262621302,101.04642653228576,37,-0.5,1.8,-3.4,2026-08-05 11:53:06.960,DJI_20260805115257_0001_D.MP4,frame_00011.jpg,10,10.0,2026-08-05 11:53:07
3.68701370571817,101.04642702975138,37,-0.4,1.8,-3.3,2026-08-05 11:53:08.000,DJI_20260805115257_0001_D.MP4,frame_00012.jpg,11,11.0,2026-08-05 11:53:08
3.68701496349028,101.04642755034084,37,-0.4,1.8,-3.2,2026-08-05 11:53:08.970,DJI_20260805115257_0001_D.MP4,frame_00013.jpg,12,12.0,2026-08-05 11:53:09
3.68701599690069,101.0464282284611,37,0.0,0.0,-3.5,2026-08-05 11:53:09.970,DJI_20260805115257_0001_D.MP4,frame_00014.jpg,13,13.0,2026-08-05 11:53:10
3.68701687597017,101.04642918856466,39,-0.7,-0.6,-3.3,2026-08-05 11:53:10.970,DJI_20260805115257_0001_D.MP4,frame_00015.jpg,14,14.0,2026-08-05 11:53:11
3.68701776323292,101.04642933975155,41,-0.4,-2.1,-3.2,2026-08-05 11:53:12.040,DJI_20260805115257_0001_D.MP4,frame_00016.jpg,15,15.0,2026-08-05 11:53:12
3.68701893879556,101.0464291053826,41,-0.4,-2.1,-4.5,2026-08-05 11:53:12.980,DJI_20260805115257_0001_D.MP4,frame_00017.jpg,16,16.0,2026-08-05 11:53:13
3.68701979933463,101.04642959208635,41,0.0,-2.6,-3.7,2026-08-05 11:53:13.970,DJI_20260805115257_0001_D.MP4,frame_00018.jpg,17,17.0,2026-08-05 11:53:14
3.6870209568466,101.04642973211465,41,0.1,0.5,45.2,2026-08-05 11:53:14.950,DJI_20260805115257_0001_D.MP4,frame_00019.jpg,18,18.0,2026-08-05 11:53:15
