latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
3.68762223481207,101.04707706945617,46,-0.4,-1.7,155.2,2026-08-05 12:19:07.500,DJI_20260805121906_0004_D.MP4,frame_00001.jpg,0,0.0,2026-08-05 12:19:06
3.68762223481207,101.04707706945617,46,-0.4,-1.7,155.2,2026-08-05 12:19:07.500,DJI_20260805121906_0004_D.MP4,frame_00002.jpg,1,1.0,2026-08-05 12:19:07
3.68762212302987,101.04707699191854,46,-0.4,-1.7,155.2,2026-08-05 12:19:08.000,DJI_20260805121906_0004_D.MP4,frame_00003.jpg,2,2.0,2026-08-05 12:19:08
3.68762211994575,101.04707699487167,46,-0.4,-1.7,155.2,2026-08-05 12:19:09.000,DJI_20260805121906_0004_D.MP4,frame_00004.jpg,3,3.0,2026-08-05 12:19:09
3.6876223217157,101.04707668994077,46,-0.4,-1.7,155.3,2026-08-05 12:19:10.010,DJI_20260805121906_0004_D.MP4,frame_00005.jpg,4,4.0,2026-08-05 12:19:10
3.68762262306843,101.04707659351666,46,-0.4,-1.7,155.3,2026-08-05 12:19:11.040,DJI_20260805121906_0004_D.MP4,frame_00006.jpg,5,5.0,2026-08-05 12:19:11
3.68762241595268,101.0470765089052,47,-0.4,-1.7,155.3,2026-08-05 12:19:12.000,DJI_20260805121906_0004_D.MP4,frame_00007.jpg,6,6.0,2026-08-05 12:19:12
3.68762261436436,101.04707639283914,47,-0.4,-1.5,155.3,2026-08-05 12:19:13.010,DJI_20260805121906_0004_D.MP4,frame_00008.jpg,7,7.0,2026-08-05 12:19:13
3.68762330952487,101.04707616015762,48,-0.4,-0.7,155.3,2026-08-05 12:19:14.040,DJI_20260805121906_0004_D.MP4,frame_00009.jpg,8,8.0,2026-08-05 12:19:14
3.68762400989411,101.04707639675378,49,-0.3,-0.6,155.2,2026-08-05 12:19:15.000,DJI_20260805121906_0004_D.MP4,frame_00010.jpg,9,9.0,2026-08-05 12:19:15
3.68762428719071,101.04707689892834,50,-0.3,-0.5,155.2,2026-08-05 12:19:16.000,DJI_20260805121906_0004_D.MP4,frame_00011.jpg,10,10.0,2026-08-05 12:19:16
3.68762409583824,101.04707739265548,50,-0.2,-0.8,155.1,2026-08-05 12:19:17.030,DJI_20260805121906_0004_D.MP4,frame_00012.jpg,11,11.0,2026-08-05 12:19:17
3.68762451404482,101.04707695222255,50,0.3,-1.2,-79.0,2026-08-05 12:19:18.000,DJI_20260805121906_0004_D.MP4,frame_00013.jpg,12,12.0,2026-08-05 12:19:18
3.68762435558962,101.04707675532237,50,-0.5,1.0,59.7,2026-08-05 12:19:18.990,DJI_20260805121906_0004_D.MP4,frame_00014.jpg,13,13.0,2026-08-05 12:19:19
3.68762369757562,101.0470768009246,50,-0.2,-0.7,141.6,2026-08-05 12:19:20.030,DJI_20260805121906_0004_D.MP4,frame_00015.jpg,14,14.0,2026-08-05 12:19:20
3.6876237986662,101.04707614649064,50,-3.1,-1.4,159.4,2026-08-05 12:19:21.000,DJI_20260805121906_0004_D.MP4,frame_00016.jpg,15,15.0,2026-08-05 12:19:21
3.68762176054304,101.04707849432144,51,-6.1,-5.0,91.5,2026-08-05 12:19:21.990,DJI_20260805121906_0004_D.MP4,frame_00017.jpg,16,16.0,2026-08-05 12:19:22
3.68762593993602,101.04708846336509,53,-6.1,-2.5,61.9,2026-08-05 12:19:23.020,DJI_20260805121906_0004_D.MP4,frame_00018.jpg,17,17.0,2026-08-05 12:19:23
3.68763209796292,101.04709545782126,55,7.9,0.9,60.7,2026-08-05 12:19:24.000,DJI_20260805121906_0004_D.MP4,frame_00019.jpg,18,18.0,2026-08-05 12:19:24
3.6876311940418,101.0470941556838,54,-1.9,-0.2,61.2,2026-08-05 12:19:25.000,DJI_20260805121906_0004_D.MP4,frame_00020.jpg,19,19.0,2026-08-05 12:19:25
3.68763100741831,101.0470940773907,55,-0.7,-0.3,24.1,2026-08-05 12:19:26.020,DJI_20260805121906_0004_D.MP4,frame_00021.jpg,20,20.0,2026-08-05 12:19:26
3.68763061251396,101.04709439962852,55,0.1,-0.4,-77.8,2026-08-05 12:19:27.000,DJI_20260805121906_0004_D.MP4,frame_00022.jpg,21,21.0,2026-08-05 12:19:27
3.68763018491794,101.04709482996572,55,0.3,0.2,-70.4,2026-08-05 12:19:27.990,DJI_20260805121906_0004_D.MP4,frame_00023.jpg,22,22.0,2026-08-05 12:19:28
3.68763009198314,101.04709551434335,55,0.0,-0.8,-86.0,2026-08-05 12:19:29.030,DJI_20260805121906_0004_D.MP4,frame_00024.jpg,23,23.0,2026-08-05 12:19:29
3.68762903152582,101.04709299392442,55,-13.7,-1.7,-113.1,2026-08-05 12:19:30.000,DJI_20260805121906_0004_D.MP4,frame_00025.jpg,24,24.0,2026-08-05 12:19:30
3.68761866326475,101.04707508039994,57,-8.3,-0.5,-118.7,2026-08-05 12:19:31.000,DJI_20260805121906_0004_D.MP4,frame_00026.jpg,25,25.0,2026-08-05 12:19:31
3.6876059739297,101.04705190880864,60,0.6,2.0,-112.7,2026-08-05 12:19:32.030,DJI_20260805121906_0004_D.MP4,frame_00027.jpg,26,26.0,2026-08-05 12:19:32
3.68759967533549,101.04703458419915,62,-0.6,3.4,-93.8,2026-08-05 12:19:33.000,DJI_20260805121906_0004_D.MP4,frame_00028.jpg,27,27.0,2026-08-05 12:19:33
3.68759983022681,101.0470236648905,63,9.8,-2.2,-98.9,2026-08-05 12:19:34.000,DJI_20260805121906_0004_D.MP4,frame_00029.jpg,28,28.0,2026-08-05 12:19:34
3.68759976076559,101.04702175762992,63,-3.9,-1.7,-142.1,2026-08-05 12:19:35.030,DJI_20260805121906_0004_D.MP4,frame_00030.jpg,29,29.0,2026-08-05 12:19:35
3.6875968029923,101.0470195443053,63,0.0,-1.7,-154.9,2026-08-05 12:19:36.000,DJI_20260805121906_0004_D.MP4,frame_00031.jpg,30,30.0,2026-08-05 12:19:36
3.68759363762351,101.04701860475406,63,-10.6,-1.2,-160.0,2026-08-05 12:19:36.990,DJI_20260805121906_0004_D.MP4,frame_00032.jpg,31,31.0,2026-08-05 12:19:37
3.68757582758797,101.04701335980472,65,-21.0,-2.2,-160.4,2026-08-05 12:19:38.030,DJI_20260805121906_0004_D.MP4,frame_00033.jpg,32,32.0,2026-08-05 12:19:38
3.68754197286683,101.04699874616172,68,-4.6,7.4,-143.0,2026-08-05 12:19:39.000,DJI_20260805121906_0004_D.MP4,frame_00034.jpg,33,33.0,2026-08-05 12:19:39
3.68752110259671,101.0469790517788,67,-10.1,8.2,-114.7,2026-08-05 12:19:39.990,DJI_20260805121906_0004_D.MP4,frame_00035.jpg,34,34.0,2026-08-05 12:19:40
3.68751378788796,101.04695423912342,65,-1.2,-4.0,-112.4,2026-08-05 12:19:41.020,DJI_20260805121906_0004_D.MP4,frame_00036.jpg,35,35.0,2026-08-05 12:19:41
3.68750454286317,101.04693705506376,65,-7.5,-10.7,-158.0,2026-08-05 12:19:42.000,DJI_20260805121906_0004_D.MP4,frame_00037.jpg,36,36.0,2026-08-05 12:19:42
3.68748986272905,101.04693264695754,65,-0.4,-2.5,-172.5,2026-08-05 12:19:43.000,DJI_20260805121906_0004_D.MP4,frame_00038.jpg,37,37.0,2026-08-05 12:19:43
3.68748082358636,101.04693166520356,66,-5.9,2.9,-143.4,2026-08-05 12:19:44.040,DJI_20260805121906_0004_D.MP4,frame_00039.jpg,38,38.0,2026-08-05 12:19:44
3.6874734868433,101.04692558244967,66,-8.7,-0.1,-141.7,2026-08-05 12:19:45.000,DJI_20260805121906_0004_D.MP4,frame_00040.jpg,39,39.0,2026-08-05 12:19:45
3.68746263399853,101.04691734996707,65,-2.3,-1.0,-147.0,2026-08-05 12:19:46.010,DJI_20260805121906_0004_D.MP4,frame_00041.jpg,40,40.0,2026-08-05 12:19:46
3.6874538014233,101.04691289000884,65,-4.5,0.0,-156.7,2026-08-05 12:19:47.040,DJI_20260805121906_0004_D.MP4,frame_00042.jpg,41,41.0,2026-08-05 12:19:47
3.68744652249034,101.04690975876656,64,-3.3,3.4,-133.4,2026-08-05 12:19:48.000,DJI_20260805121906_0004_D.MP4,frame_00043.jpg,42,42.0,2026-08-05 12:19:48
3.68744206549235,101.04690409237386,64,-4.5,1.5,-113.5,2026-08-05 12:19:49.010,DJI_20260805121906_0004_D.MP4,frame_00044.jpg,43,43.0,2026-08-05 12:19:49
3.68744032351319,101.0468977690061,63,-4.9,-5.4,-140.1,2026-08-05 12:19:50.000,DJI_20260805121906_0004_D.MP4,frame_00045.jpg,44,44.0,2026-08-05 12:19:50
3.68743637649147,101.04689612069647,64,1.4,4.0,-165.2,2026-08-05 12:19:51.000,DJI_20260805121906_0004_D.MP4,frame_00046.jpg,45,45.0,2026-08-05 12:19:51
3.68743678349242,101.04689541053024,64,4.8,4.1,-164.4,2026-08-05 12:19:52.010,DJI_20260805121906_0004_D.MP4,frame_00047.jpg,46,46.0,2026-08-05 12:19:52
3.68743722383614,101.0468949943407,62,0.2,1.5,-165.2,2026-08-05 12:19:53.000,DJI_20260805121906_0004_D.MP4,frame_00048.jpg,47,47.0,2026-08-05 12:19:53
