latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
0.0,0.0,0,2.5,-0.1,14.5,2026-07-28 10:59:53.120,DJI_20260728105952_0004_D.MP4,frame_00001.jpg,0,0.0,2026-07-28 10:59:52
0.0,0.0,0,2.5,-0.1,14.5,2026-07-28 10:59:53.120,DJI_20260728105952_0004_D.MP4,frame_00002.jpg,1,1.0,2026-07-28 10:59:53
0.0,0.0,0,2.5,-0.2,14.5,2026-07-28 10:59:54.020,DJI_20260728105952_0004_D.MP4,frame_00003.jpg,2,2.0,2026-07-28 10:59:54
0.0,0.0,0,2.5,-0.2,14.6,2026-07-28 10:59:55.030,DJI_20260728105952_0004_D.MP4,frame_00004.jpg,3,3.0,2026-07-28 10:59:55
0.0,0.0,0,2.5,-0.2,14.6,2026-07-28 10:59:56.020,DJI_20260728105952_0004_D.MP4,frame_00005.jpg,4,4.0,2026-07-28 10:59:56
0.0,0.0,0,2.6,-0.2,14.6,2026-07-28 10:59:57.020,DJI_20260728105952_0004_D.MP4,frame_00006.jpg,5,5.0,2026-07-28 10:59:57
0.0,0.0,0,2.6,-0.2,14.6,2026-07-28 10:59:58.020,DJI_20260728105952_0004_D.MP4,frame_00007.jpg,6,6.0,2026-07-28 10:59:58
0.0,0.0,0,-0.1,-2.4,14.2,2026-07-28 10:59:58.950,DJI_20260728105952_0004_D.MP4,frame_00008.jpg,7,7.0,2026-07-28 10:59:59
0.0,0.0,3,2.3,-3.6,14.3,2026-07-28 11:00:00.020,DJI_20260728105952_0004_D.MP4,frame_00009.jpg,8,8.0,2026-07-28 11:00:00
0.0,0.0,4,2.4,-2.1,14.4,2026-07-28 11:00:01.050,DJI_20260728105952_0004_D.MP4,frame_00010.jpg,9,9.0,2026-07-28 11:00:01
0.0,0.0,4,1.6,-1.2,29.3,2026-07-28 11:00:02.020,DJI_20260728105952_0004_D.MP4,frame_00011.jpg,10,10.0,2026-07-28 11:00:02
0.0,0.0,4,1.3,-0.6,75.8,2026-07-28 11:00:03.030,DJI_20260728105952_0004_D.MP4,frame_00012.jpg,11,11.0,2026-07-28 11:00:03
0.0,0.0,4,0.8,5.1,123.0,2026-07-28 11:00:04.020,DJI_20260728105952_0004_D.MP4,frame_00013.jpg,12,12.0,2026-07-28 11:00:04
