latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
3.68697261250472,101.04635749123976,36,0.2,1.3,55.1,2026-07-28 10:39:36.100,DJI_20260728103935_0001_D.MP4,frame_00001.jpg,0,0.0,2026-07-28 10:39:35
3.68697261250472,101.04635749123976,36,0.2,1.3,55.1,2026-07-28 10:39:36.100,DJI_20260728103935_0001_D.MP4,frame_00002.jpg,1,1.0,2026-07-28 10:39:36
3.68697261814823,101.04635729688688,36,0.2,1.3,55.2,2026-07-28 10:39:37.020,DJI_20260728103935_0001_D.MP4,frame_00003.jpg,2,2.0,2026-07-28 10:39:37
3.68697211310224,101.04635699521354,36,0.2,1.3,55.3,2026-07-28 10:39:37.950,DJI_20260728103935_0001_D.MP4,frame_00004.jpg,3,3.0,2026-07-28 10:39:38
3.68697190225639,101.0463566783473,36,0.2,1.3,55.5,2026-07-28 10:39:39.040,DJI_20260728103935_0001_D.MP4,frame_00005.jpg,4,4.0,2026-07-28 10:39:39
3.68697151147126,101.0463564922401,36,0.2,1.3,55.7,2026-07-28 10:39:40.010,DJI_20260728103935_0001_D.MP4,frame_00006.jpg,5,5.0,2026-07-28 10:39:40
3.6869706140472,101.0463559830416,37,-0.9,-0.1,55.6,2026-07-28 10:39:40.950,DJI_20260728103935_0001_D.MP4,frame_00007.jpg,6,6.0,2026-07-28 10:39:41
3.68696977438405,101.04635602906887,39,-0.8,-2.0,55.6,2026-07-28 10:39:42.040,DJI_20260728103935_0001_D.MP4,frame_00008.jpg,7,7.0,2026-07-28 10:39:42
3.68697100647077,101.04635617697598,40,2.3,2.0,55.7,2026-07-28 10:39:43.040,DJI_20260728103935_0001_D.MP4,frame_00009.jpg,8,8.0,2026-07-28 10:39:43
3.68697067990286,101.04635590117074,40,0.6,0.5,49.8,2026-07-28 10:39:43.970,DJI_20260728103935_0001_D.MP4,frame_00010.jpg,9,9.0,2026-07-28 10:39:44
3.68696972725051,101.04635578219862,40,1.2,-2.2,4.2,2026-07-28 10:39:45.010,DJI_20260728103935_0001_D.MP4,frame_00011.jpg,10,10.0,2026-07-28 10:39:45
3.68696990911845,101.0463567182719,40,0.0,-2.8,-37.3,2026-07-28 10:39:45.950,DJI_20260728103935_0001_D.MP4,frame_00012.jpg,11,11.0,2026-07-28 10:39:46
3.68697060525424,101.04635818283256,40,-1.2,-2.5,-89.4,2026-07-28 10:39:47.040,DJI_20260728103935_0001_D.MP4,frame_00013.jpg,12,12.0,2026-07-28 10:39:47
3.68697141357499,101.04635917250056,40,-1.9,-0.5,-137.7,2026-07-28 10:39:48.030,DJI_20260728103935_0001_D.MP4,frame_00014.jpg,13,13.0,2026-07-28 10:39:48
3.68697206385158,101.0463600209383,40,-1.9,0.5,178.6,2026-07-28 10:39:48.970,DJI_20260728103935_0001_D.MP4,frame_00015.jpg,14,14.0,2026-07-28 10:39:49
