latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
2.98864929942546,101.72211179268074,185,1.8,-1.0,22.4,2026-01-13 10:32:49.510,DJI_20260113103248_0105_D.MP4,frame_00001.jpg,0,0.0,2026-01-13 10:32:48
2.98864929942546,101.72211179268074,185,1.8,-1.0,22.4,2026-01-13 10:32:49.510,DJI_20260113103248_0105_D.MP4,frame_00002.jpg,1,1.0,2026-01-13 10:32:49
2.98864929136492,101.72211179091488,185,1.8,-1.0,22.3,2026-01-13 10:32:50.010,DJI_20260113103248_0105_D.MP4,frame_00003.jpg,2,2.0,2026-01-13 10:32:50
2.98864932851684,101.72211170375913,185,1.7,-1.0,22.3,2026-01-13 10:32:50.980,DJI_20260113103248_0105_D.MP4,frame_00004.jpg,3,3.0,2026-01-13 10:32:51
2.98864919899659,101.7221113989824,185,1.7,-1.0,22.4,2026-01-13 10:32:52.010,DJI_20260113103248_0105_D.MP4,frame_00005.jpg,4,4.0,2026-01-13 10:32:52
2.98864930839144,101.7221112991221,185,1.7,-1.0,22.7,2026-01-13 10:32:53.010,DJI_20260113103248_0105_D.MP4,frame_00006.jpg,5,5.0,2026-01-13 10:32:53
2.98864920069582,101.7221112000907,185,1.7,-1.0,22.7,2026-01-13 10:32:54.170,DJI_20260113103248_0105_D.MP4,frame_00007.jpg,6,6.0,2026-01-13 10:32:54
2.98864825235949,101.72211091369311,186,-2.4,-1.5,22.7,2026-01-13 10:32:55.010,DJI_20260113103248_0105_D.MP4,frame_00008.jpg,7,7.0,2026-01-13 10:32:55
2.98864800229756,101.72211077636544,188,-1.8,-1.0,22.7,2026-01-13 10:32:56.010,DJI_20260113103248_0105_D.MP4,frame_00009.jpg,8,8.0,2026-01-13 10:32:56
2.98864787151073,101.72211084962709,189,-2.4,-0.9,22.7,2026-01-13 10:32:56.990,DJI_20260113103248_0105_D.MP4,frame_00010.jpg,9,9.0,2026-01-13 10:32:57
2.98864829699663,101.7221107109501,189,-1.4,-0.7,15.4,2026-01-13 10:32:58.010,DJI_20260113103248_0105_D.MP4,frame_00011.jpg,10,10.0,2026-01-13 10:32:58
2.98864842366564,101.72211093498828,189,-4.1,-0.9,39.8,2026-01-13 10:32:58.970,DJI_20260113103248_0105_D.MP4,frame_00012.jpg,11,11.0,2026-01-13 10:32:59
2.98864954058674,101.7221180887805,189,-9.1,-0.6,79.3,2026-01-13 10:33:00.010,DJI_20260113103248_0105_D.MP4,frame_00013.jpg,12,12.0,2026-01-13 10:33:00
2.98864620538634,101.72213387970493,190,-9.5,0.1,108.8,2026-01-13 10:33:01.010,DJI_20260113103248_0105_D.MP4,frame_00014.jpg,13,13.0,2026-01-13 10:33:01
