latitude,longitude,altitude_ft,pitch_deg,roll_deg,yaw_deg,log_timestamp_abs,video_filename,frame_filename,frame_index,expected_frame_time_s_relative_to_video_start,frame_absolute_datetime
2.98862978911225,101.7221154048014,185,0.3,-0.4,-4.6,2026-01-15 10:32:22.210,DJI_20260115103221_0001_D.MP4,frame_00001.jpg,0,0.0,2026-01-15 10:32:21
2.98862978911225,101.7221154048014,185,0.3,-0.4,-4.6,2026-01-15 10:32:22.210,DJI_20260115103221_0001_D.MP4,frame_00002.jpg,1,1.0,2026-01-15 10:32:22
2.98863029642454,101.72211499551167,185,0.2,-0.4,-4.5,2026-01-15 10:32:23.030,DJI_20260115103221_0001_D.MP4,frame_00003.jpg,2,2.0,2026-01-15 10:32:23
2.98863059555686,101.7221145916351,185,0.2,-0.4,-4.6,2026-01-15 10:32:23.960,DJI_20260115103221_0001_D.MP4,frame_00004.jpg,3,3.0,2026-01-15 10:32:24
2.98863090190052,101.72211419205436,185,0.2,-0.4,-4.7,2026-01-15 10:32:25.030,DJI_20260115103221_0001_D.MP4,frame_00005.jpg,4,4.0,2026-01-15 10:32:25
2.9886310910787,101.72211379773238,185,0.2,-0.4,-4.7,2026-01-15 10:32:26.010,DJI_20260115103221_0001_D.MP4,frame_00006.jpg,5,5.0,2026-01-15 10:32:26
2.98863119842631,101.72211349772724,185,0.2,-0.5,-4.8,2026-01-15 10:32:27.030,DJI_20260115103221_0001_D.MP4,frame_00007.jpg,6,6.0,2026-01-15 10:32:27
2.98863118751828,101.72211329305344,185,0.2,-0.5,-5.0,2026-01-15 10:32:27.950,DJI_20260115103221_0001_D.MP4,frame_00008.jpg,7,7.0,2026-01-15 10:32:28
2.98863120191632,101.7221129895589,185,0.7,-0.4,-5.0,2026-01-15 10:32:29.030,DJI_20260115103221_0001_D.MP4,frame_00009.jpg,8,8.0,2026-01-15 10:32:29
2.98862994606645,101.72211356204636,187,-2.1,-2.2,-5.0,2026-01-15 10:32:30.020,DJI_20260115103221_0001_D.MP4,frame_00010.jpg,9,9.0,2026-01-15 10:32:30
2.98862961213787,101.72211322649096,188,-1.2,-0.6,-5.0,2026-01-15 10:32:30.960,DJI_20260115103221_0001_D.MP4,frame_00011.jpg,10,10.0,2026-01-15 10:32:31
2.98862979599376,101.7221133448776,189,-1.9,0.4,6.6,2026-01-15 10:32:32.000,DJI_20260115103221_0001_D.MP4,frame_00012.jpg,11,11.0,2026-01-15 10:32:32
2.98862978757982,101.72211355997462,189,-1.6,-1.5,6.8,2026-01-15 10:32:33.050,DJI_20260115103221_0001_D.MP4,frame_00013.jpg,12,12.0,2026-01-15 10:32:33
2.98862958690997,101.72211351657904,189,-2.0,-1.6,6.7,2026-01-15 10:32:34.030,DJI_20260115103221_0001_D.MP4,frame_00014.jpg,13,13.0,2026-01-15 10:32:34
2.98863168066276,101.722114325664,189,-12.9,-0.8,14.6,2026-01-15 10:32:35.030,DJI_20260115103221_0001_D.MP4,frame_00015.jpg,14,14.0,2026-01-15 10:32:35
2.98864149445658,101.722120910143,189,-7.1,4.5,51.2,2026-01-15 10:32:35.960,DJI_20260115103221_0001_D.MP4,frame_00016.jpg,15,15.0,2026-01-15 10:32:36
2.98864250434141,101.72213739116866,190,-4.4,4.8,127.9,2026-01-15 10:32:37.030,DJI_20260115103221_0001_D.MP4,frame_00017.jpg,16,16.0,2026-01-15 10:32:37
2.98862932665076,101.72214793502876,191,-2.9,-2.9,140.8,2026-01-15 10:32:38.030,DJI_20260115103221_0001_D.MP4,frame_00018.jpg,17,17.0,2026-01-15 10:32:38
